@relation temp-relation-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold numeric

@data
367,0.003205,0,0,0.6,0,0.428571,0,0,0,0,0.470588,0.705882,0.705882,0.235294,0.276681,0
368,0.545767,0.415685,0.280679,0.375,0.142857,0.25,0.076923,0,0,0,0.529412,0.705882,0.705882,0.352941,0.73364,1.8
369,0.040159,0.020237,0.019555,0.5,0,0.333333,0,0,0,0,0.5,0.705882,0.75,0.313725,0.2129,0
370,0.357731,0.174567,0.094337,0.428571,0,0.333333,0,0,0,0,0.5,0.705882,0.642857,0.352941,0.657531,1.4
371,0.115229,0.047813,0.042229,0.5,0,0.3,0,0,0,0,0.461538,0.705882,0.692308,0.313725,0.378122,0
372,0.103407,0.104749,0.050415,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.625,0.703704,0.791667,0.333333,0.361797,0.4
373,0.050246,0.022751,0.019695,0.428571,0,0.3,0,0,0,0,0.448276,0.703704,0.655172,0.296296,0.197291,0
374,0.002253,0.001101,0,0.6,0,0.428571,0,0,0,0,0.529412,0.702703,0.764706,0.27027,0.168542,0
375,0.1408,0.131622,0.118742,0.571429,0.166667,0.4,0.090909,0,0,0,0.46875,0.701754,0.625,0.385965,0.771375,3
376,0.292036,0.211075,0.171546,0.5,0.125,0.4,0.083333,0,0,0,0.454545,0.701754,0.606061,0.526316,0.495168,2
377,0.177198,0.129966,0.119469,0.666667,0.333333,0.5,0.222222,0.125,0,0,0.484848,0.701754,0.606061,0.561404,0.673461,2.2
378,0.188887,0.022646,0.015759,0.571429,0.333333,0.444444,0.2,0.111111,0,0,0.483871,0.701754,0.645161,0.385965,0.390966,1.2
379,0.077567,0.011837,0.008609,0.5,0,0.3,0,0,0,0,0.413793,0.701754,0.689655,0.280702,0.223886,0
380,0.148629,0.131618,0.119429,0.571429,0.166667,0.444444,0.090909,0,0,0,0.517241,0.701754,0.689655,0.526316,0.532099,1
381,0.342059,0.250018,0.210075,0.571429,0.142857,0.4,0.083333,0,0,0,0.518519,0.701754,0.740741,0.491228,0.522524,1.533
382,0.232536,0.186129,0.175103,0.75,0.285714,0.5,0.142857,0,0,0,0.684211,0.701299,0.710526,0.285714,0.701832,1.667
383,0.45908,0.443612,0.430416,0.5,0,0.3,0,0,0,0,0.703704,0.7,0.777778,0.266667,0.456429,1
384,0.060593,0.027761,0.017714,0.571429,0.285714,0.444444,0.181818,0.1,0,0,0.483871,0.7,0.677419,0.366667,0.331068,0.308
385,0.154071,0.135306,0.122122,0.5,0.166667,0.333333,0.090909,0,0,0,0.535714,0.7,0.75,0.366667,0.158805,0
386,0.024847,0.017535,0.013257,0.666667,0.4,0.571429,0.285714,0.166667,0,0,0.521739,0.7,0.608696,0.45,0.400211,0.2
387,0.440518,0.640611,0.587109,0.8,0.5,0.4,0.2,0.111111,0,0,0.833333,0.698413,0.916667,0.539683,0.560729,4.2
388,0.519117,0.413841,0.395426,0.555556,0.375,0.5,0.3,0.222222,0.125,0.125,0.473684,0.698413,0.578947,0.571429,0.56464,2.6
389,0.355511,0.302282,0.181868,0.5,0.142857,0.4,0.090909,0,0,0,0.571429,0.69697,0.657143,0.242424,0.707459,3
390,0.55663,0.316224,0.224921,0.75,0.5,0.428571,0.25,0.125,0.066667,0.066667,0.815789,0.695652,0.842105,0.326087,0.749385,3.8
391,0.070563,0.045623,0.037149,0.666667,0.4,0.5,0.222222,0.125,0,0,0.576923,0.692308,0.692308,0.423077,0.38397,0.75
392,0.06122,0.021464,0.017025,0.5,0,0.333333,0,0,0,0,0.518519,0.692308,0.666667,0.307692,0.249989,0.25
393,0.170057,0.082898,0.047831,0.666667,0.333333,0.4,0.181818,0.1,0,0,0.681818,0.690909,0.863636,0.327273,0.452206,0.75
394,0.668663,0.665452,0.728133,1,0.75,0.714286,0.375,0.285714,0.166667,0.166667,0.95,0.689655,1,0.655172,0.71467,3
395,0.060071,0.03414,0.02617,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.517241,0.689655,0.689655,0.37931,0.358206,0.4
396,0.168458,0.163468,0.151125,0.666667,0.333333,0.444444,0.2,0.111111,0,0,0.548387,0.688525,0.677419,0.393443,0.326082,0.4
397,0.040569,0.079296,0.070118,0.571429,0.285714,0.363636,0.166667,0.090909,0,0,0.428571,0.6875,0.628571,0.28125,0.323332,0.4
398,0.404028,0.350996,0.219081,0.714286,0.285714,0.454545,0.142857,0,0,0,0.678571,0.686567,0.821429,0.238806,0.717566,4.2
399,0.510236,0.40971,0.333445,0.857143,0.428571,0.545455,0.230769,0.166667,0.090909,0.090909,0.766667,0.684932,0.833333,0.520548,0.754071,3.5
400,0.081791,0.101113,0.080304,0.666667,0.375,0.5,0.214286,0.071429,0,0,0.578947,0.684932,0.657895,0.30137,0.622674,3.5
401,0.564977,0.45737,0.364417,0.666667,0.444444,0.545455,0.307692,0.153846,0.083333,0.083333,0.571429,0.683544,0.642857,0.405063,0.707217,3
402,0.308558,0.274545,0.182453,0.714286,0.333333,0.416667,0.133333,0.071429,0,0,0.78125,0.682927,0.875,0.292683,0.500044,3.75
403,0.563339,0.42419,0.399803,0.5,0.285714,0.388889,0.181818,0.090909,0,0,0.513158,0.693548,0.565789,0.225806,0.685922,3.4
404,0.037277,0.019293,0.016617,0.6,0.25,0.428571,0.142857,0,0,0,0.363636,0.681818,0.681818,0.363636,0.400211,3.4
405,0.648173,0.417666,0.234251,0.5,0.2,0.375,0.125,0,0,0,0.518519,0.680851,0.592593,0.340426,0.44846,3.6
406,0.443879,0.394741,0.361837,0.545455,0.3,0.352941,0.166667,0.117647,0.0625,0.0625,0.577778,0.68,0.755556,0.34,0.749858,3.8
407,0.069795,0.015018,0.007651,0.666667,0.333333,0.5,0.2,0.111111,0,0,0.555556,0.679245,0.666667,0.339623,0.327038,1
408,0.178881,0.120613,0.10007,0.714286,0.5,0.555556,0.3,0.222222,0.125,0.125,0.62963,0.677966,0.740741,0.576271,0.572816,1.4
409,0.574863,0.48597,0.413652,0.833333,0.5,0.5,0.25,0.181818,0.1,0.1,0.75,0.677419,0.875,0.580645,0.733431,3.4
410,0.389634,0.248544,0.156507,0.8,0.5,0.5,0.222222,0,0,0,0.72,0.677419,0.84,0.387097,0.850022,3.6
411,0.115442,0.04473,0.018422,0.625,0.25,0.416667,0.133333,0,0,0,0.615385,0.675325,0.666667,0.285714,0.63413,2.8
412,0.437504,0.471551,0.445595,0.571429,0.142857,0.363636,0.071429,0,0,0,0.634146,0.674419,0.707317,0.44186,0.454188,4
413,0.41075,0.311389,0.288531,0.375,0.125,0.230769,0.066667,0,0,0,0.534884,0.666667,0.697674,0.311111,0.675868,3.2
414,0.381374,0.161267,0.063445,0.6,0.2,0.333333,0.090909,0,0,0,0.772727,0.666667,0.909091,0.2,0.637622,3.4
415,0.210247,0.263542,0.194057,0.5,0.25,0.4,0.181818,0,0,0,0.439024,0.666667,0.560976,0.26087,0.600962,2.333
416,0.395471,0.3679,0.258883,0.666667,0.5,0.4,0.230769,0.076923,0,0,0.592593,0.6875,0.814815,0.28125,0.630256,2.667
417,0.541564,0.320826,0.187578,0.625,0.285714,0.384615,0.133333,0,0,0,0.645161,0.666667,0.774194,0.277778,0.662017,3
418,0.013512,0.006533,0.002977,0.571429,0.285714,0.444444,0.181818,0.1,0,0,0.441176,0.666667,0.558824,0.315789,0.321352,4.667
419,0.376301,0.228986,0.095766,0.5,0.166667,0.375,0.111111,0,0,0,0.461538,0.666667,0.576923,0.355556,0.389697,3.2
420,0.091459,0.048298,0.033438,0.666667,0.4,0.5,0.25,0.142857,0,0,0.576923,0.666667,0.692308,0.407407,0.5852,1.6
421,0.533041,0.376525,0.22364,0.4,0.25,0.25,0.142857,0,0,0,0.565217,0.666667,0.652174,0.355556,0.702466,3
422,0.247367,0.243237,0.183986,0.666667,0.333333,0.4,0.166667,0.090909,0,0,0.689655,0.666667,0.827586,0.333333,0.353435,0.2
423,0.078284,0.037144,0.014755,0.625,0.333333,0.416667,0.1875,0.0625,0,0,0.6,0.666667,0.714286,0.24,0.313743,0.8
424,0.291618,0.27238,0.246197,0.8,0.5,0.571429,0.25,0.142857,0,0,0.789474,0.666667,0.842105,0.5,0.41303,1.2
425,0.211606,0.004445,0.001667,0.5,0,0.333333,0,0,0,0,0.407407,0.666667,0.666667,0.259259,0.197716,0.8
426,0.126388,0.05354,0.041614,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.551724,0.666667,0.655172,0.421053,0.310244,0.8
427,0.021751,0.01265,0.00922,0.666667,0.4,0.571429,0.285714,0.166667,0,0,0.48,0.666667,0.56,0.428571,0.410297,0.75
428,0.165475,0.041474,0.002728,0.5,0,0.375,0,0,0,0,0.458333,0.666667,0.583333,0.333333,0.27263,0
429,0.161598,0.08484,0,0.333333,0,0.2,0,0,0,0,0.5,0.666667,0.681818,0.177778,0.327733,0.25
430,0.54458,0.541932,0.452691,0.533333,0.277778,0.5,0.227273,0.136364,0.045455,0.045455,0.488636,0.661654,0.5,0.285714,0.768511,3.25
431,0.748653,0.713232,0.700644,0.833333,0.5,0.5,0.230769,0.166667,0.090909,0.090909,0.757576,0.659091,0.878788,0.568182,0.642836,4
432,0.370936,0.194862,0.082629,0.454545,0,0.333333,0,0,0,0,0.477273,0.658537,0.613636,0.170732,0.739852,3
433,0.500608,0.35341,0.270953,0.857143,0.333333,0.545455,0.142857,0.076923,0,0,0.821429,0.657895,0.892857,0.447368,0.669096,3.333
434,0.202603,0.210163,0.201182,0.714286,0.5,0.416667,0.230769,0.166667,0.090909,0.090909,0.566667,0.657895,0.833333,0.447368,0.478726,3.333
435,0.424768,0.296367,0.217187,0.571429,0.142857,0.4,0.076923,0,0,0,0.513514,0.657895,0.675676,0.289474,0.522617,2
436,0.323022,0.358135,0.311231,0.571429,0.166667,0.363636,0.083333,0,0,0,0.575,0.657895,0.65,0.263158,0.583969,3
437,0.462123,0.329772,0.167525,0.625,0.125,0.5,0.071429,0,0,0,0.609756,0.657534,0.585366,0.246575,0.73786,3.75
438,0.372868,0.319107,0.190846,0.5,0.111111,0.4,0.076923,0,0,0,0.536585,0.657143,0.560976,0.257143,0.750872,4
439,0.449881,0.260555,0.199477,0.5,0.25,0.363636,0.153846,0.083333,0,0,0.457143,0.656716,0.628571,0.268657,0.60261,3
440,0.077366,0.032461,0.002482,0.625,0.428571,0.454545,0.25,0.083333,0,0,0.666667,0.656716,0.814815,0.268657,0.589991,2
441,0.29455,0.349193,0.188594,0.666667,0.4,0.444444,0.222222,0,0,0,0.75,0.656716,0.785714,0.358209,0.597914,3.75
442,0.206774,0.094529,0.043998,0.5,0,0.272727,0,0,0,0,0.62069,0.656716,0.758621,0.179104,0.188341,0
443,0.261166,0.090261,0.049014,0.5,0.285714,0.363636,0.166667,0.090909,0,0,0.533333,0.656716,0.733333,0.268657,0.352145,0.4
444,0.083969,0.006001,0.003268,0.5,0.222222,0.4,0.153846,0.083333,0,0,0.384615,0.65625,0.538462,0.28125,0.405691,0.4
445,0.534273,0.34371,0.223963,0.6,0.2,0.333333,0.090909,0,0,0,0.625,0.655738,0.833333,0.327869,0.74955,3.2
446,0.147683,0.071684,0.046873,0.5,0.142857,0.333333,0.076923,0,0,0,0.363636,0.655738,0.606061,0.393443,0.463282,0.4
447,0.1558,0.098787,0.072817,0.666667,0.2,0.5,0.111111,0,0,0,0.481481,0.655172,0.703704,0.448276,0.51295,2
448,0.104356,0.061326,0.030817,0.428571,0,0.3,0,0,0,0,0.448276,0.655172,0.655172,0.241379,0.224804,0
449,0.06216,0.031923,0.026388,0.5,0,0.3,0,0,0,0,0.538462,0.655172,0.730769,0.275862,0.308158,0
450,0.057307,0.026989,0.001438,0.5,0,0.272727,0,0,0,0,0.461538,0.654545,0.692308,0.254545,0.281686,0
451,0.010217,0.0106,0.005046,0.5,0,0.333333,0,0,0,0,0.5,0.653846,0.653846,0.269231,0.362512,0.5
452,0.726719,0.466404,0.297031,0.5,0,0.307692,0,0,0,0,0.553191,0.652174,0.638298,0.195652,0.842418,4.5
453,0.406075,0.332453,0.220696,0.666667,0.2,0.5,0.111111,0,0,0,0.619048,0.652174,0.714286,0.434783,0.037035,0.5
454,0.051959,0.032611,0.024004,0.5,0.2,0.375,0.125,0,0,0,0.565217,0.651163,0.608696,0.465116,0.383338,0.5
455,0.254418,0.107821,0.011978,0.571429,0.285714,0.363636,0.153846,0.083333,0,0,0.657143,0.648649,0.685714,0.297297,0.345466,0.5
456,0.446576,0.499185,0.48836,0.8,0.4,0.444444,0.181818,0,0,0,0.8,0.647059,0.88,0.352941,0.723145,4
457,0.283395,0.054456,0.007377,0.375,0.125,0.25,0.076923,0,0,0,0.4,0.647059,0.628571,0.235294,0.642932,3.75
458,0.354945,0.397905,0.406169,0.444444,0.25,0.333333,0.153846,0.083333,0,0,0.558824,0.647059,0.647059,0.294118,0.636566,4.25
459,0.690247,0.512378,0.466667,0.666667,0.2,0.363636,0.076923,0,0,0,0.692308,0.646154,0.807692,0.338462,0.482948,3.75
460,0.375192,0.257573,0.126882,0.285714,0.142857,0.153846,0.076923,0,0,0,0.535714,0.645161,0.714286,0.225806,0.889327,2.75
461,0.461604,0.498227,0.455037,0.333333,0,0.2,0,0,0,0,0.516129,0.645161,0.645161,0.516129,0.38114,3.25
462,0.286548,0.24074,0.225428,0.555556,0.25,0.357143,0.125,0.066667,0,0,0.621622,0.644444,0.783784,0.377778,0.547436,3
463,0.262618,0.220686,0.191113,0.5,0.222222,0.4,0.153846,0.083333,0,0,0.393939,0.644068,0.575758,0.440678,0.382127,0.8
464,0.191171,0.143195,0.148965,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.653846,0.644068,0.730769,0.440678,0.299524,0.4
465,0.01708,0.008015,0.004346,0.571429,0.285714,0.363636,0.166667,0.090909,0,0,0.5,0.642857,0.692308,0.321429,0.452269,0.4
466,0.065897,0.019398,0.013632,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.6,0.642857,0.72,0.392857,0.374719,0.4
467,0.36426,0.160691,0.073425,0.5,0,0.307692,0,0,0,0,0.611111,0.641975,0.722222,0.148148,0.579188,0.25
468,0.006761,0.004495,0.002953,0.571429,0.285714,0.444444,0.2,0.111111,0,0,0.464286,0.641509,0.607143,0.339623,0.408034,0.25
469,0.199944,0.145519,0.109175,0.428571,0.166667,0.333333,0.111111,0,0,0,0.444444,0.641509,0.62963,0.45283,0.799503,0.75
470,0.011023,0.005662,0.003644,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.52,0.641509,0.68,0.339623,0.355332,0.25
471,0.438331,0.4807,0.377034,0.666667,0.2,0.444444,0.1,0,0,0,0.5,0.638298,0.681818,0.468085,0.541164,4.8
472,0.097688,0.088208,0.071942,0.5,0.285714,0.363636,0.166667,0.090909,0,0,0.457143,0.637681,0.628571,0.347826,0.34978,0.8
473,0.138814,0.041223,0.036813,0.428571,0.142857,0.25,0.071429,0,0,0,0.448276,0.637681,0.758621,0.26087,0.114848,0
474,0.495505,0.358264,0.266975,0.555556,0.3,0.416667,0.2,0.142857,0.076923,0.076923,0.577778,0.637363,0.644444,0.373626,0.524556,3
475,0.041855,0.002935,0.001662,0.5,0.2,0.375,0.125,0,0,0,0.454545,0.636364,0.636364,0.272727,0.36189,0.75
476,0.353484,0.35248,0.319539,0.875,0.375,0.466667,0.157895,0.052632,0,0,0.846154,0.635514,0.871795,0.242991,0.608952,3.75
477,0.223751,0.070174,0.043957,0.5,0,0.272727,0,0,0,0,0.448276,0.634921,0.689655,0.222222,0.258193,2.5
478,0.013424,0.010376,0.006066,0.5,0.222222,0.4,0.153846,0.083333,0,0,0.405405,0.634921,0.540541,0.285714,0.461758,0
479,0.057473,0.002019,0.001206,0.375,0,0.25,0,0,0,0,0.451613,0.634921,0.645161,0.222222,0.200576,0.25
480,0.00738,0.004589,0.002985,0.6,0,0.375,0,0,0,0,0.6875,0.634146,0.8125,0.341463,0.306011,0
481,0.498215,0.529093,0.489589,0.538462,0.307692,0.5,0.235294,0.1875,0.133333,0.133333,0.439394,0.633663,0.484848,0.514851,0.718324,3.5
482,0.447244,0.229994,0.137764,0.5,0.125,0.4,0.083333,0,0,0,0.432432,0.633333,0.513514,0.266667,0.663532,3.25
483,0.247002,0.054403,0.029984,0.5,0,0.3,0,0,0,0,0.592593,0.633333,0.703704,0.233333,0.259563,0.4
484,0.161016,0.090527,0.062778,0.571429,0.166667,0.4,0.090909,0,0,0,0.413793,0.633333,0.655172,0.4,0.52751,0.8
485,0.187265,0.30415,0.22967,0.6,0.363636,0.545455,0.285714,0.142857,0,0,0.44898,0.631579,0.489796,0.289474,0.585259,1.8
486,0.357112,0.196671,0.07028,0.6,0.5,0.333333,0.222222,0.125,0,0,0.73913,0.631579,0.782609,0.315789,0.409028,1.6
487,0.210486,0.126368,0.107581,0.571429,0,0.333333,0,0,0,0,0.571429,0.630137,0.821429,0.273973,0.429497,1.2
488,0.528238,0.439857,0.364309,0.428571,0.142857,0.333333,0.1,0,0,0,0.444444,0.62963,0.472222,0.37037,0.622371,4.2
489,0.241131,0.118519,0.060526,0.454545,0.083333,0.294118,0.047619,0,0,0,0.403509,0.62963,0.596491,0.203704,0.276963,0.2
490,0.030676,0.017949,0.01553,0.666667,0.4,0.4,0.181818,0.1,0,0,0.608696,0.62963,0.73913,0.37037,0.337456,0.2
491,0.065631,0.006685,0.004349,0.5,0.25,0.4,0.166667,0.090909,0,0,0.387097,0.62963,0.548387,0.333333,0.369412,0.5
492,0.021659,0.00162,0,0.5,0,0.333333,0,0,0,0,0.37037,0.62963,0.62963,0.222222,0.137243,0
493,0.53095,0.461042,0.354745,0.625,0.222222,0.384615,0.117647,0,0,0,0.530612,0.627451,0.653061,0.215686,0.526171,4.5
494,0.048888,0.00267,0.001555,0.5,0,0.333333,0,0,0,0,0.28,0.627451,0.64,0.27451,0.294171,0
495,0.365388,0.226647,0.134463,0.428571,0.142857,0.3,0.090909,0,0,0,0.333333,0.626866,0.583333,0.268657,0.311543,2.5
496,0.136164,0.019121,0.006097,0.5,0.285714,0.307692,0.153846,0.083333,0,0,0.452381,0.626506,0.619048,0.26506,0.32107,0.75
497,0.258851,0.125786,0.074364,0.454545,0.090909,0.3125,0.052632,0,0,0,0.46,0.626263,0.62,0.161616,0.614352,4
498,0.72979,0.565911,0.504727,0.526316,0.333333,0.5,0.285714,0.214286,0.142857,0.142857,0.495238,0.625,0.47619,0.4375,0.776674,2.75
499,0.528036,0.424189,0.302613,0.444444,0.1,0.235294,0.047619,0,0,0,0.571429,0.625,0.714286,0.303571,0.622044,3.4
500,0.411348,0.171805,0.078722,0.375,0.125,0.272727,0.076923,0,0,0,0.375,0.625,0.5,0.1875,0.599738,3.4
501,0.088325,0.004157,0.002826,0.666667,0.333333,0.4,0.181818,0.1,0,0,0.52,0.625,0.8,0.28125,0.340619,0.4
502,0.42828,0.234288,0.100802,0.6,0.25,0.333333,0.111111,0,0,0,0.736842,0.625,0.789474,0.333333,0.401374,0.4
503,0.62003,0.410844,0.235642,0.625,0.3,0.454545,0.1875,0,0,0,0.641026,0.623377,0.615385,0.207792,0.696345,3.2
504,0.256909,0.206685,0.228151,0.666667,0.166667,0.333333,0.071429,0,0,0,0.588235,0.623377,0.705882,0.311688,0.49774,2.4
505,0.659681,0.637174,0.64032,0.555556,0.375,0.555556,0.333333,0.25,0.142857,0.142857,0.428571,0.622951,0.452381,0.590164,0.589821,3
506,0.039239,0.016328,0.011179,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.483871,0.622951,0.612903,0.360656,0.384698,0.4
507,0.121901,0.003691,0.001623,0.6,0.2,0.428571,0.111111,0,0,0,0.434783,0.622222,0.608696,0.266667,0.421122,0.5
508,0.376523,0.364051,0.394957,0.555556,0.222222,0.454545,0.142857,0.076923,0,0,0.465116,0.621622,0.534884,0.405405,0.689669,3.929
509,0.418554,0.311749,0.184097,0.454545,0.272727,0.3125,0.166667,0.055556,0,0,0.545455,0.62069,0.613636,0.229885,0.42418,3
510,0.158295,0.115188,0.055725,0.5,0.25,0.4,0.181818,0.1,0,0,0.428571,0.62069,0.514286,0.310345,0.324445,1.75
511,0.003671,0.003053,0.001982,0.428571,0,0.272727,0,0,0,0,0.407407,0.62069,0.666667,0.241379,0.293735,0
512,0.044224,0.024413,0.018228,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.517241,0.62069,0.62069,0.37931,0.37011,0.4
513,0.07789,0.038155,0.034354,0.833333,0.5,0.5,0.25,0.083333,0,0,0.703704,0.619718,0.814815,0.309859,0.720322,2.2
514,0.416184,0.330733,0.297735,0.428571,0.166667,0.25,0.083333,0,0,0,0.483871,0.619718,0.709677,0.422535,0.500454,2.6
515,0.482507,0.324265,0.163267,0.571429,0.333333,0.4,0.181818,0.1,0,0,0.676471,0.619718,0.647059,0.309859,0.589791,3.5
516,0.022574,0.011994,0.008204,0.666667,0.333333,0.571429,0.25,0.142857,0,0,0.461538,0.619048,0.5,0.428571,0.385485,0.5
517,0.596358,0.396449,0.278031,0.5,0.181818,0.37037,0.105263,0.052632,0.027027,0.027027,0.548673,0.618357,0.566372,0.193237,0.622584,3.5
518,0.111353,0.080079,0.049211,0.571429,0,0.363636,0,0,0,0,0.434783,0.618182,0.73913,0.218182,0.02469,0
519,0.144096,0.083966,0.082311,0.666667,0.166667,0.444444,0.083333,0,0,0,0.56,0.618182,0.68,0.290909,0.363343,0
520,0.066527,0.001907,0.001299,0.428571,0,0.3,0,0,0,0,0.366667,0.618182,0.566667,0.254545,0.340265,0
521,0.002367,0.001979,0.001336,0.5,0,0.3,0,0,0,0,0.44,0.618182,0.68,0.254545,0.231164,1
522,0.195526,0.14708,0.120568,0.444444,0.222222,0.363636,0.153846,0.083333,0,0,0.341463,0.617647,0.512195,0.411765,0.512751,2
523,0.095605,0.024379,0.014786,0.444444,0.25,0.363636,0.166667,0.090909,0,0,0.375,0.617647,0.525,0.323529,0.324356,1.2
524,0.129225,0.013678,0.008764,0.666667,0.4,0.4,0.2,0.111111,0,0,0.6,0.617647,0.7,0.323529,0.262092,0.6
525,0.323757,0.229951,0.228904,0.625,0.25,0.416667,0.133333,0,0,0,0.552632,0.617284,0.657895,0.320988,0.509208,0.8
526,0.601847,0.307249,0.193219,0.444444,0.111111,0.363636,0.076923,0,0,0,0.414634,0.615385,0.487805,0.276923,0.834585,4
527,0.078204,0.015031,0.009441,0.571429,0.285714,0.363636,0.153846,0.083333,0,0,0.425,0.615385,0.6,0.282051,0.331789,0.5
528,0.435265,0.237261,0.158763,0.625,0.5,0.357143,0.25,0.125,0.066667,0.066667,0.685714,0.613636,0.771429,0.295455,0.629515,2.5
529,0.260293,0.125616,0.113562,0.75,0.5,0.461538,0.25,0.125,0,0,0.6,0.613636,0.675,0.25,0.598837,2.75
530,0.628325,0.399581,0.263136,0.5,0.272727,0.416667,0.2,0.142857,0.076923,0.076923,0.413043,0.613333,0.5,0.346667,0.783518,3.25
531,0.362536,0.213178,0.141906,0.5,0.25,0.333333,0.142857,0.076923,0,0,0.444444,0.613333,0.638889,0.293333,0.552672,2
532,0.433957,0.313237,0.243956,0.375,0,0.230769,0,0,0,0,0.333333,0.613333,0.547619,0.293333,0.395034,0.8
533,0.003163,0.002185,0.000842,0.375,0,0.230769,0,0,0,0,0.351351,0.613333,0.621622,0.186667,0.4722,0
534,0.068646,0.013701,0.009137,0.5,0.25,0.333333,0.133333,0.071429,0,0,0.529412,0.613333,0.676471,0.293333,0.252733,0.4
535,0.079896,0.014679,0.010922,0.375,0.142857,0.272727,0.090909,0,0,0,0.53125,0.612903,0.59375,0.322581,0.397174,0.6
536,0.098856,0.019203,0.013543,0.666667,0.4,0.444444,0.222222,0.125,0,0,0.517241,0.612903,0.655172,0.354839,0.31996,0.8
537,0.014614,0.007203,0.005261,0.571429,0.333333,0.444444,0.2,0.111111,0,0,0.393939,0.610169,0.545455,0.305085,0.359557,0.8
538,0.059907,0.081224,0.079175,0.428571,0.142857,0.25,0.076923,0,0,0,0.275862,0.610169,0.62069,0.271186,0.318603,0.8
539,0.088421,0.001519,0.00085,0.444444,0.111111,0.307692,0.058824,0,0,0,0.44186,0.609756,0.581395,0.170732,0.410861,0.4
540,0.244677,0.120405,0.062368,0.5,0.2,0.3,0.1,0,0,0,0.47619,0.608696,0.666667,0.304348,0.695641,3
541,0.052452,0.018581,0.012807,0.5,0.222222,0.333333,0.142857,0.076923,0,0,0.358974,0.608696,0.538462,0.289855,0.384323,0.4
542,0.264883,0.133708,0.076838,0.6,0,0.333333,0,0,0,0,0.684211,0.608696,0.736842,0.26087,0.124399,0
543,0.163963,0.086165,0.057188,0.4,0,0.222222,0,0,0,0,0.45,0.608696,0.7,0.217391,0.320811,0
544,0.118236,0.072229,0.037877,0.333333,0,0.222222,0,0,0,0,0.458333,0.608696,0.583333,0.304348,0.064913,0
545,0.016215,0.009777,0.006688,0.666667,0.333333,0.5,0.222222,0.125,0,0,0.565217,0.608696,0.608696,0.391304,0.349311,0.4
546,0.036254,0.000593,0,0.333333,0,0.181818,0,0,0,0,0.291667,0.607143,0.708333,0.142857,0.256151,0
547,0.301167,0.211266,0.226701,0.416667,0.083333,0.3125,0.05,0,0,0,0.408163,0.606742,0.55102,0.269663,0.607638,3.6
548,0.000258,0,0,0.6,0,0.428571,0,0,0,0,0.470588,0.606061,0.588235,0.242424,0.02809,0.231
549,0.264848,0.147192,0.085283,0.6,0.272727,0.5,0.2,0.142857,0.076923,0.076923,0.489796,0.604651,0.530612,0.395349,0.657599,3.2
550,0.010585,0,0,0.428571,0,0.3,0,0,0,0,0.37931,0.603774,0.551724,0.150943,0.252043,0
551,0.073306,0.002624,0.00162,0.5,0,0.3,0,0,0,0,0.392857,0.603774,0.571429,0.264151,0.28955,0.5
552,0.090576,0.054671,0.042388,0.444444,0.222222,0.363636,0.153846,0.083333,0,0,0.425,0.603175,0.475,0.285714,0.499764,0.3
553,0.159263,0.086488,0.07701,0.666667,0.166667,0.4,0.076923,0,0,0,0.56,0.603175,0.76,0.349206,0.682234,1.25
554,0.053952,0.001627,0,0.5,0,0.3,0,0,0,0,0.407407,0.603175,0.703704,0.190476,0.278751,0
555,0.598631,0.393674,0.301536,0.428571,0,0.214286,0,0,0,0,0.692308,0.6,0.769231,0.26,0.6755,2.75
556,0.423548,0.286305,0.117705,0.571429,0.166667,0.5,0.111111,0,0,0,0.466667,0.6,0.5,0.32,0.88956,5
557,0.006074,0.002867,0.001947,0.5,0.25,0.333333,0.133333,0.071429,0,0,0.410256,0.6,0.615385,0.225,0.263521,0.75
558,0.170358,0.049014,0.030657,0.5,0.142857,0.4,0.090909,0,0,0,0.3,0.6,0.525,0.342857,0.599216,1.25
559,0.0529,0.046135,0.045944,0.571429,0.333333,0.4,0.2,0.111111,0,0,0.454545,0.6,0.545455,0.366667,0.333707,0
