@relation temp-relation-weka.filters.unsupervised.attribute.AddID-Cfirst-NID

@attribute ID numeric
@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold numeric

@data
342,0.669976,0.57289,0.447012,0.714286,0.321429,0.645161,0.219512,0.116279,0.069767,0.069767,0.638554,0.702128,0.60241,0.156028,0.779065,3.25
343,0.425373,0.349387,0.266249,0.611111,0.263158,0.423077,0.147059,0.027778,0,0,0.586538,0.52093,0.557692,0.111628,0.535068,2
344,0.075606,0.077016,0.069972,0.421053,0.052632,0.275862,0.027778,0,0,0,0.413043,0.561798,0.554348,0.101124,0.465475,1
345,0.506995,0.430749,0.377092,0.47619,0.285714,0.3125,0.166667,0.111111,0.055556,0.055556,0.491379,0.531532,0.525862,0.225225,0.642853,3
346,0.369861,0.4983,0.527472,0.5,0.3,0.384615,0.206897,0.137931,0.068966,0.068966,0.560976,0.731481,0.642276,0.287037,0.693483,2.6
347,0.250474,0.368774,0.35546,0.545455,0.3,0.4,0.176471,0.125,0.066667,0.066667,0.552239,0.591549,0.626866,0.408451,0.529823,2.6
348,0.712658,0.629641,0.488768,0.4375,0.25,0.304348,0.153846,0.037037,0,0,0.613636,0.554348,0.602273,0.23913,0.486164,4.6
349,0.429237,0.62144,0.637059,0.6,0.454545,0.5,0.344828,0.321429,0.296296,0.296296,0.607477,0.744681,0.654206,0.659574,0.705935,3.2
350,0.717022,0.741699,0.749781,0.727273,0.615385,0.666667,0.551724,0.482759,0.464286,0.464286,0.72,0.803571,0.72,0.732143,0.891812,3
351,0.789108,0.586408,0.462806,0.666667,0.333333,0.454545,0.192308,0.115385,0.08,0.08,0.736264,0.666667,0.714286,0.270833,0.682333,4.75
352,0.227075,0.28797,0.354284,0.45,0.272727,0.36,0.2,0.129032,0.064516,0.064516,0.453704,0.469945,0.407407,0.327869,0.48304,2.75
353,0.320349,0.346038,0.265992,0.545455,0.181818,0.315789,0.083333,0,0,0,0.671429,0.582278,0.657143,0.202532,0.491827,4.5
354,0.563634,0.476125,0.414773,0.625,0.375,0.357143,0.176471,0.085714,0.028571,0.028571,0.793478,0.615385,0.815217,0.244344,0.597071,2.75
355,0.451934,0.41052,0.385574,0.526316,0.454545,0.434783,0.333333,0.310345,0.285714,0.285714,0.45045,0.659898,0.585586,0.456853,0.557728,2.2
356,0.660004,0.63713,0.577741,0.7,0.454545,0.666667,0.37037,0.25,0.222222,0.222222,0.604839,0.717703,0.612903,0.45933,0.774243,3
357,0.282127,0.335304,0.312947,0.590909,0.318182,0.433333,0.194444,0.108108,0.026316,0.026316,0.711712,0.694064,0.684685,0.219178,0.842294,2.4
358,0.833869,0.809555,0.786852,0.695652,0.6,0.666667,0.535714,0.482759,0.413793,0.413793,0.703448,0.815686,0.717241,0.407843,0.724727,3
359,0.812533,0.722665,0.645728,0.793103,0.586207,0.657143,0.404762,0.295455,0.25,0.25,0.810127,0.830189,0.841772,0.333333,0.780353,3
360,0.829289,0.792585,0.762163,0.777778,0.62963,0.75,0.5,0.361111,0.236842,0.236842,0.758824,0.757282,0.688235,0.38835,0.857965,4
361,0.508523,0.457111,0.378153,0.5,0.2,0.4,0.12,0,0,0,0.588889,0.583851,0.522222,0.21118,0.643162,2.588
362,0.611511,0.612181,0.604771,0.6875,0.529412,0.423077,0.272727,0.212121,0.151515,0.151515,0.768293,0.686869,0.829268,0.444444,0.612036,3.6
363,0.737393,0.516045,0.402456,0.55,0.304348,0.478261,0.233333,0.15625,0.09375,0.09375,0.632075,0.518519,0.462264,0.243386,0.57602,4.667
364,0.910577,0.867865,0.854066,0.653846,0.451613,0.62963,0.378378,0.25641,0.175,0.175,0.684564,0.811024,0.691275,0.370079,0.825869,3.333
365,0.22648,0.142758,0.139568,0.466667,0.2,0.318182,0.115385,0,0,0,0.541667,0.653333,0.680556,0.186667,0.697139,2.333
366,0.507224,0.435763,0.328035,0.473684,0.25,0.36,0.172414,0.103448,0.034483,0.034483,0.512397,0.58,0.479339,0.23,0.538645,3.333
367,0.672406,0.649584,0.613582,0.823529,0.588235,0.608696,0.344828,0.321429,0.296296,0.296296,0.707865,0.732984,0.797753,0.52356,0.697857,3
368,0.535499,0.524702,0.531335,0.6875,0.611111,0.55,0.458333,0.375,0.291667,0.291667,0.646465,0.764398,0.737374,0.502618,0.788748,2.25
369,0.745187,0.660038,0.582705,0.631579,0.5,0.545455,0.37037,0.346154,0.32,0.32,0.647727,0.751445,0.738636,0.520231,0.795531,2.5
370,0.787522,0.734032,0.72775,0.730769,0.607143,0.655172,0.5,0.4,0.305556,0.305556,0.695122,0.813793,0.72561,0.489655,0.797302,3.25
371,0.569907,0.655888,0.668402,0.857143,0.714286,0.6,0.454545,0.428571,0.4,0.4,0.879121,0.777251,0.901099,0.720379,0.63657,4
372,0.524036,0.582782,0.567632,0.833333,0.583333,0.47619,0.28,0.2,0.12,0.12,0.90625,0.748466,0.953125,0.331288,0.824853,4.5
373,0.528826,0.451746,0.375814,0.454545,0.090909,0.277778,0.047619,0,0,0,0.552239,0.584416,0.686567,0.233766,0.59856,3.5
374,0.896784,0.784246,0.725914,0.777778,0.689655,0.75,0.588235,0.485714,0.428571,0.428571,0.783217,0.870229,0.797203,0.564885,0.898531,4.75
375,0.459782,0.407651,0.374342,0.533333,0.4,0.347826,0.230769,0.111111,0.037037,0.037037,0.574468,0.633166,0.702128,0.190955,0.528868,2
376,0.679155,0.769971,0.800448,1,0.8,0.769231,0.484848,0.46875,0.451613,0.451613,0.982301,0.832061,0.964602,0.755725,0.736264,3.6
377,0.557427,0.443836,0.373568,0.75,0.416667,0.428571,0.208333,0.12,0.04,0.04,0.535714,0.52381,0.589286,0.31746,0.592216,2.769
378,0.826802,0.805625,0.753947,0.866667,0.6875,0.684211,0.458333,0.384615,0.36,0.36,0.84375,0.746114,0.760417,0.642487,0.841177,3.4
379,0.673915,0.437315,0.322482,0.636364,0.363636,0.368421,0.181818,0.090909,0.047619,0.047619,0.629032,0.632353,0.693548,0.279412,0.346776,4
380,0.54387,0.423224,0.384697,0.636364,0.307692,0.451613,0.190476,0.136364,0.088889,0.088889,0.584337,0.626582,0.60241,0.158228,0.631635,3.5
381,0.522807,0.609103,0.640945,0.8,0.6,0.470588,0.3,0.263158,0.222222,0.222222,0.673077,0.57377,0.692308,0.557377,0.612879,2
382,0.496375,0.366182,0.301012,0.571429,0.214286,0.4,0.12,0,0,0,0.474359,0.431373,0.423077,0.169935,0.509935,4
383,0.400941,0.33485,0.296435,0.545455,0.3,0.4,0.1875,0,0,0,0.449438,0.592105,0.516854,0.25,0.524146,2.8
384,0.138065,0.147686,0.119806,0.454545,0.181818,0.294118,0.1,0,0,0,0.609375,0.666667,0.765625,0.208333,0.511738,1.4
385,0.666692,0.69493,0.699963,0.777778,0.619048,0.608696,0.419355,0.4,0.37931,0.37931,0.743802,0.75102,0.760331,0.734694,0.710135,4
386,0.76174,0.67292,0.646467,0.5625,0.352941,0.5625,0.3,0.190476,0.095238,0.095238,0.445946,0.60177,0.459459,0.318584,0.390204,3.2
387,0.378293,0.3337,0.308412,0.615385,0.344828,0.5,0.25,0.139535,0.119048,0.119048,0.5,0.661818,0.56875,0.24,0.761604,1.8
388,0.428139,0.491877,0.518935,0.642857,0.5625,0.409091,0.333333,0.25,0.222222,0.222222,0.747368,0.699507,0.757895,0.522167,0.597254,3.4
389,0.971091,0.960506,0.940597,1,0.827586,1,0.705882,0.647059,0.588235,0.588235,0.979592,0.612245,0.612245,0.605442,0.906527,4.733
390,0.416969,0.491393,0.54299,0.555556,0.380952,0.416667,0.258065,0.193548,0.129032,0.129032,0.53719,0.666667,0.586777,0.300469,0.598188,1.6
391,0.759726,0.620143,0.591681,0.555556,0.277778,0.47619,0.2,0.12,0.083333,0.083333,0.59375,0.574163,0.476563,0.373206,0.784905,3.2
392,0.831956,0.700755,0.656267,0.666667,0.444444,0.521739,0.307692,0.185185,0.153846,0.153846,0.675439,0.593607,0.578947,0.374429,0.804967,4.8
393,0.481906,0.547155,0.525362,0.5,0.4,0.392857,0.294118,0.166667,0.081081,0.081081,0.642857,0.711462,0.642857,0.268775,0.776695,1.4
394,0.469766,0.382828,0.402286,0.625,0.388889,0.526316,0.28,0.24,0.2,0.2,0.53,0.606383,0.58,0.37234,0.68676,2.6
395,0.629229,0.549794,0.493468,0.52,0.296296,0.382353,0.181818,0.162791,0.142857,0.142857,0.619632,0.535117,0.490798,0.301003,0.679083,3.5
396,0.722113,0.632072,0.563259,0.722222,0.5,0.52,0.321429,0.296296,0.269231,0.269231,0.691176,0.643836,0.691176,0.561644,0.542919,3.75
397,0.73066,0.684587,0.668022,0.631579,0.590909,0.571429,0.541667,0.458333,0.375,0.375,0.655172,0.735294,0.655172,0.519608,0.771633,3.25
398,0.094366,0.182735,0.212802,0.333333,0.142857,0.25,0.090909,0.0625,0.032258,0.032258,0.296296,0.488372,0.388889,0.197674,0.554975,1.75
399,0.708115,0.743078,0.752148,0.708333,0.592593,0.68,0.533333,0.466667,0.4,0.4,0.723881,0.834043,0.731343,0.621277,0.866445,3
400,0.545652,0.448956,0.352775,0.727273,0.36,0.533333,0.209302,0.12766,0.0625,0.0625,0.62585,0.554054,0.557823,0.182432,0.683151,3.5
401,0.604279,0.561704,0.558033,0.722222,0.421053,0.590909,0.275862,0.206897,0.178571,0.178571,0.701149,0.700565,0.712644,0.553672,0.617012,3.25
402,0.348646,0.199672,0.152092,0.466667,0.066667,0.2,0.02439,0,0,0,0.54023,0.55102,0.678161,0.091837,0.355833,0.5
403,0.459759,0.498078,0.503539,0.411765,0.3125,0.318182,0.227273,0.136364,0.045455,0.045455,0.445545,0.630303,0.524752,0.278788,0.661851,2.25
404,0.398123,0.327778,0.264943,0.5625,0.2,0.36,0.103448,0,0,0,0.6625,0.609195,0.6875,0.16092,0.528104,4
405,0.456827,0.394406,0.313621,0.55,0.210526,0.366667,0.111111,0.085714,0.058824,0.058824,0.615385,0.425743,0.483516,0.207921,0.580638,3.25
406,0.506276,0.440711,0.352709,0.636364,0.217391,0.466667,0.128205,0.04878,0.025,0.025,0.634146,0.569231,0.642276,0.153846,0.664216,4.25
407,0.716886,0.575103,0.508289,0.533333,0.4,0.444444,0.3,0.2,0.157895,0.157895,0.540541,0.65625,0.567568,0.34375,0.701504,2.4
408,0.254991,0.368461,0.454227,0.4375,0.1875,0.318182,0.115385,0.08,0.041667,0.041667,0.476744,0.515723,0.488372,0.264151,0.672007,2.4
409,0.463909,0.382882,0.303648,0.545455,0.2,0.333333,0.1,0,0,0,0.645161,0.646617,0.693548,0.180451,0.618332,4
410,0.510901,0.531473,0.446216,0.8,0.333333,0.571429,0.166667,0,0,0,0.745455,0.634921,0.727273,0.206349,0.825746,3
411,0.83866,0.766277,0.749893,0.869565,0.708333,0.689655,0.485714,0.428571,0.371429,0.371429,0.928571,0.817073,0.957143,0.384146,0.672826,3.4
412,0.692937,0.57298,0.544687,0.631579,0.409091,0.444444,0.264706,0.222222,0.2,0.2,0.614286,0.69962,0.664286,0.471483,0.637483,3.8
413,0.866958,0.85618,0.822344,0.909091,0.708333,0.833333,0.548387,0.352941,0.257143,0.257143,0.875912,0.844106,0.810219,0.372624,0.947514,4
414,0.673444,0.764806,0.788868,0.761905,0.652174,0.761905,0.6,0.583333,0.565217,0.565217,0.647727,0.789116,0.659091,0.77551,0.68317,3.2
415,0.209773,0.243431,0.230108,0.533333,0.266667,0.333333,0.133333,0.066667,0.034483,0.034483,0.676471,0.509091,0.676471,0.254545,0.70534,3.5
416,0.479139,0.357831,0.287838,0.454545,0.2,0.25,0.095238,0,0,0,0.52459,0.592593,0.672131,0.222222,0.502235,2.5
417,0.543318,0.481545,0.417909,0.555556,0.352941,0.384615,0.2,0.129032,0.064516,0.064516,0.666667,0.560748,0.606061,0.233645,0.632323,4.5
418,0.952038,0.89101,0.862594,0.913043,0.76,0.807692,0.612903,0.548387,0.533333,0.533333,0.873016,0.746154,0.785714,0.661538,0.856287,4.5
419,0.635758,0.534128,0.48878,0.5,0.315789,0.434783,0.222222,0.192308,0.16,0.16,0.483871,0.551282,0.462366,0.371795,0.719534,3.6
420,0.632312,0.601678,0.540542,0.692308,0.461538,0.486486,0.285714,0.209302,0.136364,0.136364,0.745342,0.523529,0.552795,0.252941,0.695538,2.8
421,0.707702,0.605629,0.615215,0.72,0.555556,0.62069,0.405405,0.282051,0.170732,0.170732,0.736111,0.767025,0.75,0.250896,0.810964,4.8
422,0.177404,0.088408,0.088728,0.380952,0.181818,0.275862,0.114286,0.057143,0,0,0.427083,0.606061,0.625,0.141414,0.499552,0.8
423,0.317074,0.290176,0.336019,0.538462,0.333333,0.35,0.173913,0.136364,0.095238,0.095238,0.578125,0.622222,0.65625,0.385185,0.600704,4.091
424,0.391376,0.392046,0.406012,0.565217,0.272727,0.419355,0.166667,0.081081,0.027027,0.027027,0.62037,0.648402,0.657407,0.273973,0.593064,2.25
425,0.854226,0.763399,0.713107,0.892857,0.62069,0.833333,0.461538,0.341463,0.292683,0.292683,0.873494,0.82866,0.801205,0.317757,0.789297,5
426,0.787743,0.806313,0.797923,1,0.8,0.863636,0.592593,0.464286,0.344828,0.344828,0.980952,0.768559,0.838095,0.497817,0.926149,3.75
427,0.48751,0.449408,0.348833,0.615385,0.230769,0.444444,0.130435,0.043478,0,0,0.637931,0.672,0.724138,0.16,0.595667,3.667
428,0.380859,0.368644,0.332343,0.533333,0.428571,0.4,0.285714,0.25,0.210526,0.210526,0.580645,0.692308,0.677419,0.483516,0.522557,2.667
429,0.413778,0.349655,0.263967,0.6,0.285714,0.391304,0.148148,0.035714,0,0,0.62963,0.690058,0.728395,0.152047,0.756985,3.333
430,0.26007,0.223752,0.188619,0.555556,0.368421,0.357143,0.2,0.142857,0.117647,0.117647,0.548387,0.514019,0.591398,0.317757,0.637608,3
431,0.693913,0.62245,0.587529,0.653846,0.535714,0.548387,0.384615,0.3,0.25,0.25,0.744318,0.750733,0.738636,0.381232,0.756637,3.444
432,0.736067,0.716954,0.703902,0.818182,0.6,0.5625,0.333333,0.222222,0.176471,0.176471,0.901961,0.546875,0.686275,0.53125,0.560648,3.8
433,0.556278,0.46599,0.396348,0.571429,0.285714,0.363636,0.16,0.08,0.041667,0.041667,0.5125,0.613333,0.575,0.293333,0.681618,3
434,0.779318,0.65614,0.611172,0.703704,0.483871,0.513514,0.3125,0.22,0.156863,0.156863,0.74269,0.709859,0.754386,0.23662,0.714646,3.6
435,0.515532,0.529947,0.535939,0.590909,0.434783,0.448276,0.285714,0.162162,0.078947,0.078947,0.664,0.752941,0.776,0.235294,0.742138,3.75
436,1,1,1,0.75,0.333333,0.6,0.181818,0.090909,0,0,0.886792,0.927273,0.962264,0.454545,0.850536,5
437,0.411114,0.407908,0.387303,0.55,0.142857,0.37931,0.078947,0,0,0,0.657658,0.625551,0.666667,0.132159,0.593789,3
438,0.715709,0.596842,0.535414,0.631579,0.333333,0.444444,0.176471,0.085714,0,0,0.715447,0.583658,0.609756,0.202335,0.660804,3.25
439,0.584957,0.552885,0.517291,0.541667,0.25,0.448276,0.171429,0.083333,0.057143,0.057143,0.58156,0.628571,0.546099,0.261224,0.706193,3.4
440,0.768039,0.707479,0.701482,0.571429,0.36,0.444444,0.243243,0.125,0.04878,0.04878,0.714286,0.790123,0.729323,0.197531,0.910822,3.8
441,0.391825,0.47142,0.435582,0.5,0.206897,0.394737,0.12766,0.0625,0.020833,0.020833,0.60221,0.624277,0.607735,0.184971,0.678412,3.6
442,0.748237,0.731747,0.718281,0.823529,0.611111,0.636364,0.392857,0.321429,0.25,0.25,0.829787,0.72381,0.819149,0.504762,0.826456,3.4
443,0.96671,0.899503,0.823025,1,0.777778,0.772727,0.482759,0.375,0.285714,0.285714,0.991935,0.734007,0.895161,0.356902,0.808506,3.6
444,0.34175,0.32528,0.250916,0.571429,0.285714,0.32,0.142857,0.071429,0,0,0.695652,0.532544,0.666667,0.177515,0.676226,2.4
445,0.574949,0.465073,0.411167,0.769231,0.583333,0.47619,0.318182,0.227273,0.190476,0.190476,0.814286,0.72956,0.828571,0.402516,0.782108,2.4
446,0.269437,0.321052,0.329543,0.421053,0.222222,0.32,0.148148,0.074074,0.038462,0.038462,0.576471,0.692308,0.635294,0.294872,0.697282,2.4
447,0.466143,0.311251,0.190124,0.571429,0.230769,0.363636,0.12,0.04,0,0,0.641791,0.424658,0.477612,0.178082,0.445884,4.5
448,0.160732,0.092502,0.069512,0.428571,0.136364,0.310345,0.081081,0.027027,0,0,0.453608,0.622449,0.628866,0.142857,0.504119,0.889
449,0.748088,0.653623,0.65002,0.653846,0.451613,0.586207,0.358974,0.275,0.225,0.225,0.586207,0.745645,0.614943,0.494774,0.683875,3.25
450,0.836253,0.82557,0.789226,0.692308,0.571429,0.692308,0.516129,0.451613,0.387097,0.387097,0.671329,0.809917,0.685315,0.702479,0.820336,4.75
451,0.859166,0.792831,0.708226,0.75,0.478261,0.580645,0.305556,0.184211,0.162162,0.162162,0.853503,0.662379,0.656051,0.385852,0.847186,4.75
452,0.687223,0.712986,0.673272,0.782609,0.68,0.6,0.459459,0.421053,0.368421,0.368421,0.823129,0.823529,0.863946,0.392157,0.804164,4
453,0.708728,0.514043,0.38351,0.666667,0.35,0.461538,0.21875,0.15625,0.09375,0.09375,0.5,0.60274,0.644231,0.182648,0.610575,3.5
454,0.701509,0.68355,0.641358,0.72,0.296296,0.580645,0.186047,0.086957,0.066667,0.066667,0.685535,0.677966,0.628931,0.277966,0.75491,5
455,0.4839,0.461387,0.476607,0.5,0.461538,0.411765,0.375,0.333333,0.285714,0.285714,0.480519,0.681818,0.584416,0.560606,0.498022,3.6
456,0.499187,0.68803,0.661293,0.777778,0.6,0.608696,0.363636,0.294118,0.264706,0.264706,0.829268,0.780749,0.890244,0.652406,0.743802,3
457,0.579714,0.624625,0.540184,0.75,0.5,0.625,0.344828,0.275862,0.206897,0.206897,0.755556,0.79096,0.777778,0.316384,0.872468,3.8
458,0.597296,0.550884,0.462244,0.714286,0.5,0.517241,0.297297,0.277778,0.257143,0.257143,0.739583,0.600939,0.666667,0.394366,0.79964,3
459,0.729743,0.525366,0.457333,0.454545,0.2,0.333333,0.125,0,0,0,0.58209,0.68254,0.671642,0.333333,0.65573,1.8
460,0.780726,0.760696,0.713305,0.944444,0.727273,0.809524,0.484848,0.297297,0.210526,0.210526,0.897727,0.587629,0.647727,0.329897,0.866667,4.8
461,0.642369,0.612127,0.574026,0.47619,0.285714,0.384615,0.1875,0.090909,0,0,0.577586,0.7343,0.663793,0.21256,0.763317,3.8
462,0.374447,0.321324,0.278058,0.45,0.105263,0.321429,0.058824,0,0,0,0.563492,0.598291,0.603175,0.179487,0.513596,3.6
463,0.53069,0.547611,0.534604,0.785714,0.615385,0.578947,0.4,0.238095,0.142857,0.142857,0.795181,0.735135,0.831325,0.443243,0.706148,4
464,0.838294,0.829652,0.81971,0.76,0.653846,0.703704,0.53125,0.424242,0.323529,0.323529,0.820896,0.868526,0.813433,0.358566,0.817193,4.6
465,0.442529,0.329901,0.244475,0.421053,0.222222,0.307692,0.142857,0.071429,0,0,0.428571,0.621053,0.561905,0.210526,0.515223,3.8
466,0.894546,0.823295,0.79781,0.724138,0.53125,0.677419,0.447368,0.285714,0.181818,0.181818,0.716049,0.843206,0.746914,0.278746,0.895723,4.8
467,0.157812,0.097103,0.119174,0.421053,0.15,0.258065,0.075,0.025,0,0,0.458333,0.489583,0.520833,0.15625,0.398649,2
468,0.877306,0.755849,0.688306,0.727273,0.545455,0.592593,0.363636,0.264706,0.205882,0.205882,0.781955,0.745387,0.759398,0.501845,0.747887,3.2
469,0.759108,0.710272,0.667086,0.785714,0.678571,0.647059,0.487179,0.4,0.317073,0.317073,0.806452,0.804688,0.83871,0.289063,0.824078,2.2
470,0.453497,0.519522,0.4322,0.777778,0.4,0.608696,0.228571,0.138889,0.083333,0.083333,0.756757,0.729508,0.801802,0.254098,0.724843,4
471,0.421407,0.474901,0.461467,0.62069,0.333333,0.486486,0.217391,0.148936,0.083333,0.083333,0.708791,0.594286,0.571429,0.205714,0.606696,4.2
472,0.32097,0.246686,0.211245,0.5,0.25,0.333333,0.147059,0.057143,0,0,0.5,0.542857,0.546296,0.161905,0.578994,2
473,0.149256,0.145519,0.116891,0.545455,0.090909,0.3,0.041667,0,0,0,0.516129,0.458599,0.596774,0.11465,0.526509,1.2
474,0.589027,0.597092,0.58194,0.857143,0.692308,0.571429,0.391304,0.304348,0.217391,0.217391,0.855263,0.762431,0.921053,0.552486,0.777452,4
475,0.49388,0.440394,0.46058,0.615385,0.25,0.380952,0.115385,0,0,0,0.8125,0.587629,0.7125,0.175258,0.502676,3
476,0.051474,0.097754,0.123539,0.333333,0.105263,0.181818,0.05,0.025641,0,0,0.397849,0.48731,0.537634,0.192893,0.539832,0.8
477,0.803869,0.823171,0.835552,0.666667,0.666667,0.62069,0.606061,0.59375,0.580645,0.580645,0.798507,0.876494,0.820896,0.85259,0.89884,2.8
478,0.345511,0.391313,0.483242,0.588235,0.263158,0.4,0.151515,0.090909,0.030303,0.030303,0.535354,0.622449,0.616162,0.295918,0.671018,3
479,0.744174,0.620551,0.527776,0.65,0.434783,0.464286,0.285714,0.194444,0.108108,0.108108,0.734513,0.716667,0.761062,0.308333,0.773914,3.8
480,0.451067,0.446961,0.390507,0.588235,0.375,0.47619,0.25,0.12,0.04,0.04,0.5625,0.711409,0.6625,0.322148,0.592851,4.4
481,0.331356,0.323159,0.259637,0.583333,0.076923,0.35,0.038462,0,0,0,0.573333,0.5375,0.6,0.2,0.553063,2.6
482,0.238763,0.312454,0.364617,0.5,0.235294,0.333333,0.125,0.0625,0,0,0.527273,0.539535,0.536364,0.232558,0.691868,1.4
483,0.595312,0.52777,0.438432,0.482759,0.3,0.35,0.191489,0.148936,0.106383,0.106383,0.494382,0.548896,0.488764,0.283912,0.592494,3.2
484,0.261676,0.310432,0.29347,0.588235,0.235294,0.384615,0.125,0.0625,0.032258,0.032258,0.586957,0.627451,0.695652,0.186275,0.632528,1.6
485,0.474672,0.433314,0.356478,0.545455,0.181818,0.3,0.083333,0,0,0,0.6875,0.575,0.71875,0.2375,0.554357,3
486,0.570604,0.512788,0.479798,0.64,0.333333,0.533333,0.214286,0.113636,0.044444,0.044444,0.596491,0.696486,0.643275,0.191693,0.648519,3.273
487,0.863235,0.777034,0.71956,0.904762,0.772727,0.678571,0.5,0.4,0.342857,0.342857,0.905109,0.824675,0.934307,0.409091,0.777512,4
488,0.562481,0.646105,0.644732,0.8,0.518519,0.666667,0.358974,0.243902,0.195122,0.195122,0.850932,0.758621,0.751553,0.445141,0.824628,3.25
489,0.561254,0.470376,0.390434,0.565217,0.363636,0.448276,0.25,0.151515,0.090909,0.090909,0.656863,0.707692,0.676471,0.317949,0.70408,3.25
490,0.660217,0.446551,0.365937,0.588235,0.1875,0.47619,0.115385,0,0,0,0.62069,0.679803,0.594828,0.246305,0.687402,5
491,0.533392,0.600069,0.611918,0.625,0.461538,0.535714,0.375,0.272727,0.25,0.25,0.583333,0.723577,0.618056,0.471545,0.730429,3.5
492,0.711976,0.643075,0.56509,0.821429,0.607143,0.657143,0.414634,0.302326,0.255814,0.255814,0.873016,0.838462,0.865079,0.338462,0.860492,3.417
493,0.223606,0.252856,0.233,0.652174,0.347826,0.454545,0.186047,0.065217,0.021739,0.021739,0.563025,0.59144,0.638655,0.116732,0.53246,1.75
494,0.59028,0.506495,0.438721,0.64,0.357143,0.444444,0.212766,0.142857,0.102041,0.102041,0.655172,0.564263,0.627586,0.219436,0.586808,2.7
495,0.494564,0.295379,0.173091,0.5,0.076923,0.291667,0.033333,0,0,0,0.493151,0.457143,0.438356,0.142857,0.419615,2.75
496,0.480667,0.455313,0.456031,0.6,0.333333,0.48,0.225806,0.125,0.0625,0.0625,0.560976,0.691589,0.601626,0.224299,0.652013,3.75
497,0.409313,0.460296,0.409281,0.692308,0.25,0.45,0.125,0,0,0,0.597826,0.635417,0.663043,0.145833,0.646935,3.75
498,0.816708,0.713555,0.652667,0.777778,0.666667,0.608696,0.5,0.37931,0.310345,0.310345,0.764151,0.794521,0.830189,0.474886,0.767103,4.111
499,0.344226,0.273955,0.235519,0.642857,0.384615,0.391304,0.192308,0.115385,0.08,0.08,0.590361,0.638743,0.73494,0.272251,0.579465,3.6
500,0.384943,0.330541,0.259675,0.545455,0.2,0.315789,0.090909,0.047619,0,0,0.442857,0.6,0.6,0.3,0.47713,4
501,0.696736,0.771493,0.754469,0.941176,0.789474,0.695652,0.5,0.387097,0.322581,0.322581,0.99,0.828452,1,0.410042,0.805582,4.2
502,0.569697,0.598429,0.546325,0.636364,0.47619,0.4,0.27027,0.184211,0.131579,0.131579,0.762963,0.700637,0.822222,0.248408,0.6422,3.75
503,0.876277,0.825549,0.754787,0.695652,0.541667,0.666667,0.464286,0.392857,0.321429,0.321429,0.672566,0.795812,0.672566,0.596859,0.832556,3.8
504,0.439087,0.348062,0.288498,0.375,0.133333,0.26087,0.08,0,0,0,0.49505,0.60733,0.574257,0.26178,0.522353,4.4
505,0.757393,0.737459,0.635043,0.857143,0.681818,0.62069,0.405405,0.307692,0.225,0.225,0.875,0.745455,0.861111,0.29697,0.812363,3.6
506,0.54394,0.661941,0.669059,0.954545,0.73913,0.7,0.459459,0.405405,0.388889,0.388889,0.938144,0.776371,0.948454,0.616034,0.800223,4.6
507,0.43652,0.448781,0.412906,0.444444,0.222222,0.307692,0.133333,0.103448,0.071429,0.071429,0.603604,0.669604,0.684685,0.387665,0.50741,1.667
508,0.423743,0.597917,0.590342,0.529412,0.411765,0.36,0.25,0.222222,0.192308,0.192308,0.776316,0.714286,0.789474,0.47619,0.663907,4
509,0.782855,0.656991,0.560214,0.6,0.285714,0.545455,0.206897,0.137931,0.107143,0.107143,0.651786,0.546392,0.517857,0.123711,0.755193,4.333
510,0.462394,0.385943,0.345098,0.769231,0.416667,0.555556,0.208333,0.08,0,0,0.691358,0.542373,0.617284,0.146893,0.621065,3
511,0.534489,0.426519,0.314735,0.470588,0.1875,0.333333,0.111111,0.037037,0,0,0.539326,0.544379,0.52809,0.177515,0.479931,3.5
512,0.74691,0.589998,0.526339,0.652174,0.409091,0.517241,0.243243,0.153846,0.102564,0.102564,0.661765,0.715278,0.764706,0.291667,0.732606,3.5
513,0.309086,0.29389,0.237394,0.47619,0.285714,0.333333,0.171429,0.054054,0,0,0.587302,0.598361,0.587302,0.147541,0.619772,2
514,0.680807,0.561891,0.473003,0.470588,0.235294,0.296296,0.133333,0.032258,0,0,0.641509,0.513761,0.528302,0.192661,0.659819,3.75
515,0.563546,0.5326,0.524005,0.625,0.48,0.46875,0.333333,0.243243,0.189189,0.189189,0.725806,0.76494,0.774194,0.302789,0.791736,2
516,0.749472,0.708666,0.70518,0.733333,0.4,0.611111,0.272727,0.130435,0.043478,0.043478,0.831169,0.638037,0.675325,0.319018,0.797739,4.333
